,Geographic Area,City,Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic
3101,CO,Calhan,45179.0,9.1,93.2,93.8,0.5,0.3,1.2,3.5
3102,CO,Ca_on City,38323.0,21.6,88.4,92.0,1.7,1.7,0.6,9.5
3103,CO,Capulin,23125.0,13.9,78.0,56.0,1.0,6.0,1.0,83.0
3104,CO,Carbondale,62770.0,9.8,80.3,74.8,1.1,0.9,0.6,39.3
3105,CO,Cascade-Chipita Park,62891.0,11.1,98.3,93.8,1.2,0.9,0.7,5.1
3106,CO,Castle Rock,88294.0,5.2,96.2,90.7,1.1,0.6,1.7,10.0
3107,CO,Cattle Creek,46925.0,1.6,79.1,52.6,0.2,0.3,1.6,65.4
3108,CO,Cedaredge,33030.0,28.1,90.5,94.4,0.2,0.8,0.6,7.4
3109,CO,Centennial,91941.0,5.0,97.6,87.3,3.3,0.4,4.4,7.4
3110,CO,Center,25130.0,37.2,41.1,67.5,0.4,2.2,0.0,87.4
3111,CO,Central City,47132.0,10.5,93.2,90.0,2.3,2.0,3.9,11.0
3112,CO,Chacra,67292.0,0.0,97.6,93.3,0.9,0.9,0.3,11.2
3113,CO,Cheraw,36429.0,9.1,93.6,86.1,1.2,0.4,0.4,23.0
3114,CO,Cherry Creek,104400.0,6.6,96.3,83.0,1.8,0.3,9.6,7.6
3115,CO,Cherry Hills Village,237569.0,2.1,99.4,94.5,0.9,0.1,2.3,3.2
3116,CO,Cheyenne Wells,43750.0,13.0,85.6,94.1,0.0,0.8,0.9,8.5
3117,CO,Cimarron Hills,52856.0,7.5,92.8,75.8,7.1,1.0,2.5,18.1
3118,CO,City of Creede,32188.0,19.0,93.8,97.2,0.7,0.3,0.0,2.1
3119,CO,Clifton,39054.0,19.2,82.1,84.4,0.9,1.4,0.5,21.3
3120,CO,Coal Creek,93636.0,0.7,99.2,95.7,0.1,0.7,1.0,3.4
3121,CO,Coal Creek,40625.0,9.9,78.7,94.5,0.0,0.6,0.3,5.2
3122,CO,Coaldale,40536.0,0.0,100.0,94.9,0.4,2.0,0.0,2.7
3123,CO,Cokedale,57857.0,0.0,100.0,91.5,0.0,0.8,0.0,23.3
3124,CO,Collbran,32361.0,42.9,90.4,86.6,4.8,1.8,0.3,16.9
3125,CO,Colorado City,52697.0,21.5,100.0,92.8,0.9,1.5,0.2,13.8
3126,CO,Colorado Springs,54527.0,13.4,93.1,78.8,6.3,1.0,3.0,16.1
3127,CO,Columbine,83710.0,5.0,96.6,92.5,0.6,0.6,2.0,8.5
3128,CO,Columbine Valley,125208.0,1.8,97.9,95.3,0.7,0.4,1.5,2.1
3129,CO,Comanche Creek,78235.0,5.9,100.0,91.3,1.6,0.3,0.3,9.2
3130,CO,Commerce City,66053.0,15.6,80.1,69.1,3.1,1.5,2.2,46.8
3131,CO,Copper Mountain,26595.0,29.1,100.0,89.9,3.4,1.3,1.6,6.5
3132,CO,Cortez,42412.0,20.8,87.4,79.2,0.4,11.8,0.8,15.8
3133,CO,Craig,49590.0,12.6,90.7,88.8,0.3,0.9,0.6,17.4
3134,CO,Crawford,35192.0,17.1,90.0,95.8,0.0,1.4,0.2,2.6
3135,CO,Crested Butte,59659.0,13.3,98.3,95.9,0.1,0.4,1.4,4.2
3136,CO,Crestone,25625.0,39.2,97.6,90.6,0.0,3.1,0.8,6.3
3137,CO,Cripple Creek,34107.0,18.0,79.4,91.4,0.3,1.5,0.5,10.9
3138,CO,Crisman,244083.0,0.0,100.0,97.8,0.0,0.5,1.1,4.3
3139,CO,Crook,38125.0,14.5,83.0,95.5,0.0,0.0,0.0,9.1
3140,CO,Crowley,27344.0,20.2,84.3,88.6,0.0,1.7,0.6,54.0
3141,CO,Dacono,48516.0,5.3,83.0,77.1,0.7,1.0,2.1,35.0
3142,CO,Dakota Ridge,85446.0,3.9,96.4,90.7,0.8,0.6,2.7,11.1
3143,CO,De Beque,44000.0,10.6,79.4,96.4,0.0,0.6,0.0,6.7
3144,CO,Deer Trail,36111.0,17.5,96.4,94.5,0.9,0.7,1.3,1.8
3145,CO,Del Norte,29032.0,30.1,79.0,73.1,0.3,3.7,0.1,56.3
3146,CO,Delta,42314.0,15.8,85.7,82.2,0.3,1.1,0.7,26.1
3147,CO,Denver,53637.0,17.3,86.1,68.9,10.2,1.4,3.4,31.8
3148,CO,Derby,41503.0,24.0,58.5,65.8,1.1,1.5,0.6,64.2
3149,CO,Dillon,54688.0,5.7,98.4,89.2,0.3,0.8,2.2,10.8
3150,CO,Dinosaur,42083.0,18.5,78.3,95.0,0.6,2.9,0.3,8.0
3151,CO,Dolores,34813.0,16.2,90.1,90.4,0.3,2.1,0.1,10.9
3152,CO,Dotsero,39813.0,27.1,46.0,52.8,1.4,0.1,0.7,81.4
3153,CO,Dove Creek,36688.0,15.4,87.1,92.5,0.1,2.3,0.0,3.5
3154,CO,Dove Valley,64416.0,9.6,93.8,76.6,6.4,0.7,6.6,15.9
3155,CO,Downieville-Lawson-Dumont,63672.0,0.0,89.8,93.8,0.8,1.5,0.0,9.1
3156,CO,Durango,57024.0,13.2,95.9,85.1,0.6,6.3,0.8,12.3
3157,CO,Eads,36150.0,12.1,92.4,97.2,0.5,0.3,0.0,4.3
3158,CO,Eagle,78066.0,1.7,93.0,87.3,0.4,0.8,0.8,22.3
3159,CO,East Pleasant View,83698.0,0.5,85.8,88.2,3.1,2.0,0.3,11.2
3160,CO,Eaton,69242.0,1.5,91.4,93.3,0.3,0.6,0.5,12.1
3161,CO,Eckley,38375.0,17.3,86.2,94.2,0.0,0.4,0.4,16.0
3162,CO,Edgewater,44148.0,16.4,83.2,75.6,1.6,1.0,1.3,44.7
3163,CO,Edwards,74347.0,16.1,86.6,86.5,0.5,0.3,0.9,31.4
3164,CO,Elbert,34375.0,10.9,89.9,97.8,0.0,0.0,0.0,1.3
3165,CO,Eldorado Springs,119115.0,4.7,100.0,92.5,0.3,0.9,1.9,4.1
3166,CO,Elizabeth,53542.0,10.0,92.4,94.5,0.3,0.8,0.5,7.5
3167,CO,El Jebel,80108.0,3.3,84.1,74.2,0.4,0.4,1.2,39.7
3168,CO,Ellicott,47000.0,11.8,82.1,80.0,1.0,2.1,0.2,21.0
3169,CO,El Moro,65833.0,3.4,100.0,94.1,0.9,0.9,0.0,21.3
3170,CO,Empire,41250.0,10.3,93.3,94.3,1.8,0.4,0.0,3.9
3171,CO,Englewood,47046.0,16.5,88.1,84.4,2.2,1.4,1.9,18.1
3172,CO,Erie,111745.0,2.4,96.7,89.2,0.7,0.4,4.2,8.8
3173,CO,Estes Park,54530.0,10.0,97.6,91.0,0.3,0.5,1.2,14.0
3174,CO,Evans,47791.0,16.6,76.3,76.5,0.9,1.2,0.9,43.1
3175,CO,Evergreen,79034.0,4.3,96.9,96.6,0.2,0.3,0.8,3.7
3176,CO,Fairmount,96222.0,6.0,94.7,95.3,0.2,0.4,1.7,5.7
3177,CO,Fairplay,42457.0,5.7,91.3,92.6,0.7,1.0,0.4,6.0
3178,CO,Federal Heights,36800.0,19.0,72.9,71.3,1.3,1.6,4.6,47.6
3179,CO,Firestone,81745.0,4.5,96.7,87.8,0.7,0.8,1.4,16.2
3180,CO,Flagler,26125.0,19.0,92.4,98.9,0.2,0.0,0.0,2.7
3181,CO,Fleming,41875.0,24.3,97.7,98.0,0.0,0.0,0.0,5.1
3182,CO,Florence,36220.0,23.2,90.1,92.3,0.8,1.2,0.8,14.8
3183,CO,Florissant,26193.0,0.0,79.4,87.5,0.0,1.9,0.0,10.6
3184,CO,Floyd Hill,81683.0,0.0,100.0,95.9,0.9,0.4,0.8,3.0
3185,CO,Fort Carson,44133.0,17.2,97.2,74.4,11.5,0.9,2.2,15.4
3186,CO,Fort Collins,55647.0,18.6,96.0,89.0,1.2,0.6,2.9,10.1
3187,CO,Fort Garland,38036.0,30.0,75.5,59.1,0.5,3.7,0.5,85.0
3188,CO,Fort Lupton,50191.0,13.5,75.1,72.1,0.6,1.6,0.9,55.0
3189,CO,Fort Morgan,45403.0,13.6,73.8,70.3,6.1,0.9,0.7,43.3
3190,CO,Fountain,57057.0,8.6,95.5,71.9,10.0,1.6,2.4,19.4
3191,CO,Fowler,30850.0,29.6,88.6,90.5,0.0,0.3,0.3,18.3
3192,CO,Foxfield,108750.0,3.3,97.9,90.5,1.5,0.6,4.4,3.8
3193,CO,Franktown,102981.0,0.0,100.0,95.4,0.8,0.8,2.3,3.5
3194,CO,Fraser,45938.0,11.4,91.0,89.5,0.4,0.3,0.9,13.6
3195,CO,Frederick,89386.0,4.0,95.7,89.3,0.5,0.4,2.1,14.1
3196,CO,Frisco,70893.0,9.6,97.8,94.2,0.4,0.3,1.3,5.2
3197,CO,Fruita,55864.0,13.8,90.3,90.6,0.5,0.9,0.7,12.0
3198,CO,Fruitvale,52635.0,12.2,88.2,91.4,0.4,1.2,0.6,10.3
3199,CO,Garden City,26354.0,33.7,71.4,69.2,0.0,3.0,0.4,66.2
3200,CO,Genesee,143235.0,5.2,99.1,95.5,0.4,0.5,1.6,3.4
3201,CO,Genoa,37321.0,0.0,76.2,95.0,3.6,0.0,0.0,5.8
3202,CO,Georgetown,62375.0,9.1,96.4,93.9,1.4,1.2,0.8,8.4
3203,CO,Gerrard,51184.0,12.3,92.6,94.2,1.1,2.5,0.0,8.3
3204,CO,Gilcrest,46875.0,20.2,75.8,78.1,0.6,0.9,0.5,55.5
3205,CO,Glendale,37189.0,25.6,89.7,68.7,7.1,0.9,6.4,32.3
3206,CO,Gleneagle,106030.0,1.1,97.6,91.3,1.5,0.4,3.0,5.5
3207,CO,Glenwood Springs,49538.0,15.4,85.2,81.4,1.2,1.0,0.8,31.5
3208,CO,Golden,58998.0,16.8,93.9,90.6,1.2,0.6,3.8,8.2
3209,CO,Goldfield,82750.0,0.0,100.0,91.8,0.0,0.0,0.0,2.0
3210,CO,Granada,28173.0,26.9,56.8,72.5,0.4,1.2,0.0,70.6
3211,CO,Granby,50125.0,10.7,92.9,91.2,0.9,0.5,0.9,9.8
3212,CO,Grand Junction,45358.0,18.9,91.3,88.7,0.8,1.0,1.1,13.9
3213,CO,Grand Lake,51667.0,6.1,96.5,93.2,0.2,0.8,0.4,7.4
3214,CO,Grand View Estates,86336.0,4.1,99.3,89.4,0.9,0.0,3.8,9.5
3215,CO,Greeley,48813.0,20.2,83.6,79.1,1.7,1.2,1.3,36.0
3216,CO,Green Mountain Falls,52500.0,13.1,98.3,92.3,0.5,0.8,0.2,4.7
3217,CO,Greenwood Village,117500.0,4.0,97.8,87.7,1.6,0.4,7.2,4.5
3218,CO,Guffey,24732.0,0.0,100.0,98.0,0.0,0.0,0.0,1.0
3219,CO,Gunbarrel,80367.0,8.1,99.5,91.7,1.1,0.4,3.5,4.2
3220,CO,Gunnison,35871.0,34.0,90.3,86.9,0.6,2.4,0.6,14.2
3221,CO,Gypsum,88698.0,4.6,79.0,71.0,0.3,1.6,0.5,44.9
3222,CO,Hasty,46250.0,16.1,92.5,92.4,0.0,0.0,1.4,12.5
3223,CO,Haswell,42500.0,6.8,84.7,97.1,0.0,2.9,0.0,8.8
3224,CO,Haxtun,39167.0,11.0,90.7,96.4,0.1,0.7,0.2,3.8
3225,CO,Hayden,54013.0,12.7,91.7,93.0,0.3,0.7,0.6,8.9
3226,CO,Highlands Ranch,108570.0,3.6,98.4,88.7,1.2,0.4,5.6,7.2
3227,CO,Hillrose,33750.0,21.9,84.6,83.7,0.0,0.8,0.0,22.3
3228,CO,Hoehne,49167.0,3.9,82.8,82.0,1.8,0.0,0.0,36.0
3229,CO,Holly,34615.0,26.5,73.9,75.4,0.0,0.9,0.5,36.3
3230,CO,Holly Hills,106944.0,5.4,97.4,90.8,2.4,0.4,2.7,6.3
3231,CO,Holyoke,43419.0,18.1,84.6,83.8,0.6,0.3,0.9,29.3
3232,CO,Hooper,24583.0,25.5,90.9,74.8,0.0,5.8,0.0,30.1
3233,CO,Hotchkiss,31818.0,18.2,93.6,92.9,0.1,0.8,0.5,14.7
3234,CO,Hot Sulphur Springs,50250.0,15.5,93.6,96.8,0.0,0.9,0.3,7.7
3235,CO,Howard,51793.0,1.8,95.4,96.1,0.1,0.8,0.1,4.1
3236,CO,Hudson,49306.0,21.1,77.8,65.9,4.0,16.1,1.1,20.4
3237,CO,Hugo,32321.0,25.1,79.1,92.6,1.5,0.8,0.5,7.3
3238,CO,Idaho Springs,46480.0,19.1,93.7,95.0,0.4,0.8,0.5,6.0
3239,CO,Idledale,72188.0,0.0,88.0,96.4,0.0,0.8,0.4,3.2
3240,CO,Ignacio,48333.0,18.7,87.9,59.0,1.0,16.9,0.1,47.1
3241,CO,Iliff,36250.0,28.3,96.5,91.4,0.8,0.4,0.0,13.2
3242,CO,Indian Hills,83269.0,2.1,97.2,96.6,0.2,0.3,0.4,2.6
3243,CO,Inverness,98717.0,4.4,100.0,84.0,3.7,0.2,7.2,9.1
3244,CO,Jackson Lake,36339.0,5.1,64.5,99.4,0.0,0.0,0.0,1.9
3245,CO,Jamestown,55313.0,6.6,97.4,96.0,0.0,0.0,1.8,1.1
3246,CO,Jansen,75552.0,18.3,96.2,82.1,0.0,0.9,0.0,58.0
3247,CO,Joes,55625.0,6.7,94.1,97.5,0.0,0.0,0.0,5.0
3248,CO,Johnstown,81313.0,1.4,94.7,89.4,0.4,0.6,0.8,16.8
3249,CO,Julesburg,41500.0,12.7,93.2,92.4,0.5,0.3,0.7,11.0
3250,CO,Keenesburg,53264.0,15.4,89.1,91.8,0.1,0.8,0.4,10.5
3251,CO,Ken Caryl,85887.0,5.2,96.7,91.8,0.8,0.5,2.2,9.6
3252,CO,Kersey,55179.0,11.0,76.0,87.4,0.0,1.2,0.2,27.4
3253,CO,Keystone,66383.0,11.8,85.1,93.5,0.4,0.0,0.6,15.3
3254,CO,Kim,31875.0,1.6,87.2,97.3,0.0,0.0,0.0,27.0
3255,CO,Kiowa,58750.0,10.3,92.1,92.8,1.5,0.3,1.4,7.9
3256,CO,Kirk,46786.0,8.8,70.7,93.2,0.0,5.1,0.0,1.7
3257,CO,Kit Carson,45000.0,11.9,97.4,83.7,3.0,1.7,0.9,18.0
3258,CO,Kittredge,55958.0,10.5,98.4,95.6,0.5,0.7,0.7,3.8
3259,CO,Kremmling,58500.0,14.1,85.3,92.6,0.3,0.3,0.3,11.9
3260,CO,Lafayette,70714.0,8.4,94.9,85.6,1.1,0.9,3.8,18.2
3261,CO,La Jara,28000.0,21.6,81.5,73.8,0.4,3.8,0.1,62.3
3262,CO,La Junta,31113.0,31.3,85.0,74.7,1.2,1.9,0.7,45.6
3263,CO,La Junta Gardens,83214.0,0.0,100.0,86.3,0.0,3.3,0.0,35.3
3264,CO,Lake City,44821.0,13.0,96.3,94.6,0.2,1.0,0.2,2.7
3265,CO,Lakewood,56954.0,11.9,91.5,82.9,1.6,1.4,3.1,22.0
3266,CO,Lamar,35487.0,20.3,82.2,78.6,0.7,1.0,0.4,39.7
3267,CO,Laporte,53011.0,13.1,90.3,91.4,0.6,0.6,0.4,8.2
3268,CO,Larkspur,44688.0,10.5,87.8,90.7,1.6,3.3,0.5,6.6
3269,CO,La Salle,48906.0,14.3,82.1,83.9,0.4,0.8,0.5,35.0
3270,CO,Las Animas,29260.0,35.1,79.9,80.2,0.7,2.8,0.9,41.5
3271,CO,La Veta,29792.0,26.9,94.1,91.1,0.0,0.9,0.0,11.4
3272,CO,Lazy Acres,124722.0,7.7,100.0,96.5,0.3,0.2,1.2,1.4
3273,CO,Leadville,39692.0,6.3,96.8,87.9,0.2,1.8,0.7,28.6
3274,CO,Leadville North,60676.0,9.9,91.2,83.7,0.7,1.0,0.2,33.5
3275,CO,Lewis,44063.0,8.7,86.0,94.4,0.0,1.3,0.0,6.0
3276,CO,Limon,31776.0,19.6,91.7,93.2,0.8,0.9,0.8,9.4
3277,CO,Lincoln Park,36618.0,19.6,87.6,94.4,0.1,0.9,0.3,7.4
3278,CO,Littleton,65221.0,9.4,95.1,89.0,1.4,0.8,2.2,12.4
3279,CO,Lochbuie,49415.0,20.8,72.1,78.5,1.1,1.3,0.8,31.8
3280,CO,Loghill Village,91161.0,0.0,98.8,97.1,1.0,0.0,0.4,1.9
3281,CO,Log Lane Village,35083.0,18.6,70.4,71.6,0.3,0.5,0.0,50.1
3282,CO,Loma,92854.0,8.5,84.6,92.7,0.0,1.1,0.4,7.0
3283,CO,Lone Tree,110150.0,4.2,97.9,87.2,1.6,0.3,7.2,6.2
3284,CO,Longmont,62208.0,14.1,87.3,83.3,0.9,1.0,3.2,24.6
3285,CO,Louisville,91230.0,5.7,98.2,90.8,0.6,0.4,4.0,7.2
3286,CO,Louviers,62292.0,19.1,87.7,96.7,0.0,0.0,0.7,3.3
3287,CO,Loveland,56277.0,9.1,94.1,91.5,0.6,0.8,1.0,11.7
3288,CO,Lyons,85577.0,7.8,97.6,94.1,0.4,0.4,1.4,5.7
3289,CO,Manassa,33375.0,30.5,88.1,86.8,0.3,1.2,0.4,47.6
3290,CO,Mancos,36729.0,27.3,89.9,85.4,0.1,6.3,0.7,12.3
3291,CO,Manitou Springs,49139.0,14.5,95.6,93.7,1.0,0.4,0.9,5.0
3292,CO,Manzanola,29844.0,24.9,70.7,74.0,0.7,2.1,0.5,46.1
3293,CO,Marble,64167.0,10.7,94.2,96.9,0.0,3.1,0.0,5.3
3294,CO,Maybell,26087.0,17.9,100.0,97.2,0.0,1.4,0.0,4.2
3295,CO,Mead,95033.0,6.6,93.0,92.2,0.2,0.6,1.4,9.4
3296,CO,Meeker,50054.0,20.5,87.3,89.9,0.3,0.9,0.3,13.0
3297,CO,Meridian,74063.0,6.8,97.1,80.0,3.1,0.2,11.2,8.3
3298,CO,Merino,39773.0,21.6,90.9,95.1,0.0,0.7,0.0,8.1
3299,CO,Midland,88214.0,26.4,100.0,94.9,0.0,0.0,0.6,1.9
3300,CO,Milliken,72273.0,3.0,83.0,82.1,0.4,0.5,0.9,28.1
3301,CO,Minturn,63947.0,13.2,84.5,86.3,0.7,1.8,0.6,33.8
3302,CO,Monte Vista,37188.0,17.8,78.1,68.3,0.4,1.9,0.3,61.3
3303,CO,Montezuma,58750.0,3.5,100.0,86.2,3.1,0.0,0.0,10.8
3304,CO,Montrose,41717.0,22.2,88.4,86.3,0.5,1.2,0.7,21.6
3305,CO,Monument,93341.0,4.2,95.2,89.0,1.7,0.6,2.6,8.3
3306,CO,Morgan Heights,82891.0,0.0,100.0,95.5,0.4,0.8,0.0,7.9
3307,CO,Morrison,59583.0,9.3,91.6,97.4,0.0,0.7,0.7,4.7
3308,CO,Mountain View,45714.0,10.7,82.2,80.1,0.4,2.4,0.6,28.4
3309,CO,Mountain Village,35568.0,15.2,97.8,89.9,1.0,0.7,1.0,17.4
3310,CO,Mount Crested Butte,48563.0,9.2,98.2,96.0,0.0,0.9,0.6,3.0
3311,CO,Naturita,32813.0,19.7,87.5,96.5,0.0,0.5,0.0,5.9
3312,CO,Nederland,60000.0,17.8,97.5,95.5,0.4,0.7,0.8,4.1
3313,CO,New Castle,66818.0,12.1,89.2,83.3,0.7,1.5,0.9,28.4
3314,CO,Niwot,104681.0,3.4,99.5,93.9,0.5,0.2,2.4,3.3
3315,CO,Northglenn,55831.0,14.0,86.6,76.6,2.3,1.3,3.7,30.6
3316,CO,North La Junta,26250.0,29.6,91.5,82.0,1.6,4.3,0.0,23.8
3317,CO,North Washington,50787.0,5.5,64.3,76.7,1.7,1.7,2.1,48.1
3318,CO,Norwood,41094.0,18.7,85.3,89.8,0.6,1.2,0.6,12.4
3319,CO,Nucla,30000.0,31.6,84.5,96.8,0.6,0.7,0.3,5.1
3320,CO,Nunn,50455.0,20.5,89.1,88.2,0.5,0.7,0.0,16.8
3321,CO,Oak Creek,39773.0,26.4,91.3,90.4,0.8,3.2,0.7,10.4
3322,CO,Olathe,36569.0,30.0,61.1,64.4,0.4,1.2,0.3,50.0
3323,CO,Olney Springs,31458.0,49.5,82.1,86.7,0.9,1.7,0.0,24.3
3324,CO,Ophir,70000.0,8.0,100.0,96.9,0.0,0.0,0.6,3.8
3325,CO,Orchard City,40288.0,19.3,91.8,93.0,0.3,0.4,0.5,10.2
3326,CO,Orchard Mesa,46701.0,17.9,91.5,90.5,0.5,1.5,0.5,12.2
3327,CO,Ordway,27589.0,36.1,85.3,84.3,0.3,2.6,0.8,32.6
3328,CO,Otis,38977.0,14.6,90.2,94.5,0.0,0.0,0.2,5.5
3329,CO,Ouray,66750.0,12.3,96.2,95.2,0.1,0.4,0.8,8.2
3330,CO,Ovid,25417.0,25.4,83.6,89.0,0.0,0.3,0.6,22.3
3331,CO,Padroni,46058.0,2.8,64.8,97.4,0.0,1.3,0.0,7.9
3332,CO,Pagosa Springs,32063.0,21.6,83.3,70.6,0.7,2.6,0.3,41.3
3333,CO,Palisade,43167.0,9.5,89.0,89.8,0.3,2.2,0.9,10.5
3334,CO,Palmer Lake,58621.0,14.3,98.8,92.3,0.6,0.5,0.7,7.0
3335,CO,Paoli,29750.0,3.2,39.3,100.0,0.0,0.0,0.0,0.0
3336,CO,Paonia,40759.0,12.9,93.7,93.9,1.3,1.0,0.2,7.5
3337,CO,Parachute,32917.0,34.2,79.7,66.5,0.4,5.2,1.4,40.6
3338,CO,Paragon Estates,140000.0,4.5,100.0,95.5,0.3,0.2,3.1,3.3
3339,CO,Parker,100469.0,4.2,98.0,90.1,1.5,0.5,3.2,8.2
3340,CO,Peetz,34750.0,4.1,94.5,97.1,0.8,0.0,0.8,3.8
3341,CO,Penrose,47390.0,18.1,91.0,94.7,0.2,1.3,0.4,8.7
3342,CO,Peoria,127500.0,3.9,83.9,92.0,0.6,2.5,0.6,6.1
3343,CO,Perry Park,116413.0,4.5,99.0,95.3,0.2,0.1,1.3,5.4
3344,CO,Peyton,51643.0,3.9,100.0,95.6,0.8,0.4,0.8,13.2
3345,CO,Phippsburg,53750.0,0.0,100.0,95.6,0.0,0.0,1.0,2.0
3346,CO,Pierce,57917.0,6.0,81.5,88.2,0.4,1.9,1.0,22.4
3347,CO,Pine Brook Hill,194336.0,3.2,100.0,95.2,0.3,0.3,2.4,1.5
3348,CO,Pitkin,56000.0,14.4,93.4,95.5,0.0,0.0,0.0,3.0
3349,CO,Platteville,57227.0,16.5,81.9,73.0,0.2,0.6,0.4,39.0
3350,CO,Poncha Springs,39643.0,13.2,87.8,94.0,0.5,1.1,0.5,8.1
3351,CO,Ponderosa Park,96324.0,5.5,96.7,95.2,0.6,0.6,0.7,5.6
3352,CO,Portland,53750.0,6.5,100.0,100.0,0.0,0.0,0.0,4.4
3353,CO,Pritchett,51875.0,15.4,94.4,95.7,0.0,3.6,0.0,5.0
3354,CO,Pueblo,34550.0,25.0,85.3,75.2,2.5,2.2,0.8,49.8
3355,CO,Pueblo West,65681.0,7.3,94.6,87.3,1.3,1.2,1.0,22.9
3356,CO,Ramah,31250.0,23.6,91.5,95.1,0.0,0.8,0.0,12.2
3357,CO,Rangely,68750.0,10.0,91.7,90.9,1.6,1.1,0.4,10.7
3358,CO,Raymer (New Raymer),51875.0,19.8,79.3,97.9,0.0,1.0,0.0,8.3
3359,CO,Red Cliff,68125.0,4.3,92.0,80.5,1.1,1.5,0.0,37.8
3360,CO,Redlands,67538.0,7.4,92.4,95.1,0.1,0.4,0.8,6.4
3361,CO,Rico,31458.0,21.1,96.4,96.2,0.4,2.6,0.0,5.3
3362,CO,Ridgway,51442.0,9.4,98.3,95.5,0.1,0.6,0.8,5.0
3363,CO,Rifle,54175.0,14.5,84.3,81.0,0.5,1.3,0.6,30.4
3364,CO,Rockvale,36923.0,13.2,86.6,95.1,0.0,1.0,0.4,7.0
3365,CO,Rocky Ford,27088.0,25.1,80.9,74.9,0.5,2.0,1.2,59.1
3366,CO,Romeo,20833.0,33.8,59.4,62.4,0.2,4.7,1.2,79.5
3367,CO,Roxborough Park,99392.0,1.0,97.9,93.0,0.6,0.6,1.7,8.2
3368,CO,Rye,55938.0,15.3,93.9,94.8,0.0,1.3,0.0,15.0
3369,CO,Saddle Ridge,183889.0,0.0,100.0,82.1,17.9,0.0,0.0,10.7
3370,CO,Saguache,27386.0,23.2,77.8,85.4,0.6,3.1,0.6,37.3
3371,CO,St. Ann Highlands,179539.0,0.0,100.0,94.8,0.0,0.0,1.0,2.8
3372,CO,St. Mary's,97917.0,0.0,100.0,97.5,0.4,0.4,0.4,4.2
3373,CO,Salida,40801.0,10.3,90.7,93.7,0.2,1.1,0.4,11.0
3374,CO,Salt Creek,27917.0,33.1,73.2,67.3,0.0,4.1,0.0,86.0
3375,CO,Sanford,56250.0,15.6,89.4,88.7,0.1,1.4,0.1,38.9
3376,CO,San Luis,24479.0,32.4,59.1,61.0,1.4,2.9,0.3,84.3
3377,CO,Security-Widefield,57375.0,10.2,92.5,72.8,10.1,1.0,2.9,17.9
3378,CO,Sedalia,66094.0,22.1,100.0,91.7,2.4,1.0,0.0,10.7
3379,CO,Sedgwick,29375.0,25.2,84.8,93.8,1.4,0.7,1.4,8.9
3380,CO,Segundo,31250.0,14.4,81.1,86.7,0.0,2.0,2.0,44.9
3381,CO,Severance,85625.0,3.8,95.8,94.4,0.4,0.3,0.9,7.0
3382,CO,Shaw Heights,59258.0,17.4,78.0,72.5,0.8,1.1,6.2,36.7
3383,CO,Sheridan,36815.0,28.7,81.7,72.5,2.8,2.0,1.7,40.5
3384,CO,Sheridan Lake,26250.0,41.0,72.7,93.2,0.0,0.0,0.0,17.0
3385,CO,Sherrelwood,48569.0,18.2,68.5,67.2,1.4,2.1,2.3,58.9
3386,CO,Silt,56268.0,15.8,85.7,82.2,0.3,0.9,0.7,29.8
3387,CO,Silver Cliff,26458.0,41.1,86.7,95.7,0.3,1.4,0.3,2.9
3388,CO,Silver Plume,42000.0,11.5,98.0,92.9,0.0,2.4,0.6,2.9
3389,CO,Silverthorne,70938.0,20.6,89.1,80.6,2.4,0.3,1.3,27.6
3390,CO,Silverton,35699.0,18.1,91.7,92.5,0.0,0.3,1.3,12.1
3391,CO,Simla,41953.0,19.4,85.0,95.8,0.0,1.6,0.2,4.9
3392,CO,Smeltertown,46429.0,0.0,87.7,96.7,0.0,0.0,0.8,15.8
3393,CO,Snowmass Village,81035.0,9.7,100.0,96.3,0.3,0.1,0.7,6.0
3394,CO,Snyder,49792.0,0.0,100.0,86.4,0.0,0.0,0.0,25.0
3395,CO,Southern Ute,57500.0,3.8,97.3,48.0,0.0,45.8,0.0,16.4
3396,CO,South Fork,39044.0,19.5,95.4,94.6,0.5,0.5,0.5,7.8
3397,CO,Springfield,33029.0,26.5,86.6,93.2,1.1,1.0,0.1,9.4
3398,CO,Starkville,18438.0,9.7,75.9,55.9,0.0,1.7,1.7,72.9
3399,CO,Steamboat Springs,56125.0,10.9,96.7,94.0,0.6,0.4,0.8,8.5
3400,CO,Sterling,35732.0,21.4,83.7,85.0,5.9,1.6,0.7,20.9
3401,CO,Stonegate,113510.0,5.0,97.8,92.2,0.8,0.3,3.0,7.5
3402,CO,Stonewall Gap,87917.0,0.0,100.0,97.0,0.0,1.5,0.0,10.4
3403,CO,Strasburg,76875.0,4.7,92.9,93.6,0.9,0.9,0.6,6.7
3404,CO,Stratmoor,40977.0,21.3,87.7,69.3,10.5,1.4,1.9,26.5
3405,CO,Stratton,42632.0,18.5,86.6,93.8,0.3,0.8,1.2,7.6
3406,CO,Sugar City,32500.0,19.8,81.0,89.5,0.4,2.7,0.4,16.3
3407,CO,Sugarloaf,88854.0,19.0,100.0,93.5,1.5,0.0,2.3,0.8
3408,CO,Sunshine,165563.0,0.0,100.0,92.6,2.2,0.0,2.6,0.9
3409,CO,Superior,115846.0,3.9,98.0,80.4,0.9,0.2,13.8,6.6
